Loading MDL dataset and processing independent runs...
MDL raw data loaded. 43076 total entries.
Found 8 independent runs in the file.
MDL dataset fully processed. Found 42364 valid input-target pairs across all runs.
Initial Performance of Untrained Model: 
Avg Train Loss: 1.2073284051248006, Avg Test Loss: 1.2100333790209203
Epoch: 1, Avg Train Loss: 0.6809678282056536, Avg Test Loss: 0.616869926719607, LR: [0.0009999901402976406], Time taken: 26.246868140995502
Epoch: 65, Avg Train Loss: 0.45385229388922377, Avg Val Loss: 0.5558141760245531, LR: [9.652393605146848e-05]
Epoch: 66, Avg Train Loss: 0.4530113688035423, Avg Val Loss: 0.5555034960339407, LR: [9.640853509006576e-05]
Epoch: 67, Avg Train Loss: 0.4520095123970324, Avg Val Loss: 0.5552117239215417, LR: [9.629132173830569e-05]
Epoch: 68, Avg Train Loss: 0.4508794808738897, Avg Val Loss: 0.5554537705913514, LR: [9.617230062357071e-05]
Epoch: 69, Avg Train Loss: 0.4500675898489807, Avg Val Loss: 0.5556895645435699, LR: [9.605147644461062e-05]
Epoch: 70, Avg Train Loss: 0.4492432127148285, Avg Val Loss: 0.5555452686583925, LR: [9.59288539713571e-05]
Epoch: 71, Avg Train Loss: 0.44811298556465895, Avg Val Loss: 0.5555635388501866, LR: [9.580443804473545e-05]
Epoch: 72, Avg Train Loss: 0.44731572458610735, Avg Val Loss: 0.555581230841235, LR: [9.567823357647342e-05]
Epoch: 73, Avg Train Loss: 0.44625146652809455, Avg Val Loss: 0.5561572504852584, LR: [9.555024554890732e-05]
Epoch: 74, Avg Train Loss: 0.44532546975347204, Avg Val Loss: 0.5561706664081582, LR: [9.542047901478532e-05]
Epoch: 75, Avg Train Loss: 0.4445301372068737, Avg Val Loss: 0.556167428483982, LR: [9.5288939097068e-05]
Epoch: 76, Avg Train Loss: 0.4435010225220555, Avg Val Loss: 0.5560872504811087, LR: [9.515563098872606e-05]
Epoch: 77, Avg Train Loss: 0.4426234003920824, Avg Val Loss: 0.5564245095034084, LR: [9.50205599525354e-05]
Epoch: 78, Avg Train Loss: 0.4418361464471622, Avg Val Loss: 0.5563325667809583, LR: [9.488373132086921e-05]
Epoch: 79, Avg Train Loss: 0.4410514628893128, Avg Val Loss: 0.5564791776700886, LR: [9.474515049548759e-05]
Epoch: 80, Avg Train Loss: 0.44010197077759255, Avg Val Loss: 0.556133567335125, LR: [9.460482294732424e-05]
Epoch: 81, Avg Train Loss: 0.4392779322859054, Avg Val Loss: 0.5569689718192209, LR: [9.446275421627048e-05]
Epoch: 82, Avg Train Loss: 0.4384695053085707, Avg Val Loss: 0.5568214273024462, LR: [9.431894991095656e-05]
Epoch: 83, Avg Train Loss: 0.4376527915894241, Avg Val Loss: 0.5567729438612323, LR: [9.417341570853022e-05]
Epoch: 84, Avg Train Loss: 0.43683082550481384, Avg Val Loss: 0.557064745181097, LR: [9.402615735443255e-05]
Epoch: 85, Avg Train Loss: 0.4360496222050382, Avg Val Loss: 0.5571010556525575, LR: [9.387718066217127e-05]
Epoch: 86, Avg Train Loss: 0.4352255211998925, Avg Val Loss: 0.5569946157956076, LR: [9.372649151309107e-05]
Epoch: 87, Avg Train Loss: 0.4344225882129912, Avg Val Loss: 0.5571463849849092, LR: [9.357409585614154e-05]
Epoch: 88, Avg Train Loss: 0.4337180118991087, Avg Val Loss: 0.5572634046068211, LR: [9.341999970764228e-05]
Epoch: 89, Avg Train Loss: 0.43292099180902416, Avg Val Loss: 0.5577625566256974, LR: [9.326420915104537e-05]
Epoch: 90, Avg Train Loss: 0.4322280007202031, Avg Val Loss: 0.5576536677435725, LR: [9.310673033669524e-05]
Epoch: 91, Avg Train Loss: 0.43148387845045794, Avg Val Loss: 0.5579790070861161, LR: [9.294756948158582e-05]
Epoch: 92, Avg Train Loss: 0.43072373007484155, Avg Val Loss: 0.5584388523996471, LR: [9.278673286911514e-05]
Epoch: 93, Avg Train Loss: 0.4299969237653006, Avg Val Loss: 0.5587924693277972, LR: [9.262422684883728e-05]
Epoch: 94, Avg Train Loss: 0.4291512524031188, Avg Val Loss: 0.5589430308984425, LR: [9.246005783621164e-05]
Epoch: 95, Avg Train Loss: 0.428513412855294, Avg Val Loss: 0.5588606353291494, LR: [9.229423231234976e-05]
Epoch: 96, Avg Train Loss: 0.42776041488705785, Avg Val Loss: 0.5582926526160059, LR: [9.212675682375939e-05]
Epoch: 97, Avg Train Loss: 0.42713180810763607, Avg Val Loss: 0.5586735126144158, LR: [9.195763798208604e-05]
Epoch: 98, Avg Train Loss: 0.4264635102589965, Avg Val Loss: 0.5588828277088211, LR: [9.1786882463852e-05]
Epoch: 99, Avg Train Loss: 0.42572270489250846, Avg Val Loss: 0.5589612873490462, LR: [9.161449701019275e-05]
Epoch: 100, Avg Train Loss: 0.42511407016249697, Avg Val Loss: 0.5584485346447684, LR: [9.144048842659083e-05]
Epoch: 101, Avg Train Loss: 0.42450201434013074, Avg Val Loss: 0.5599479890631106, LR: [9.126486358260718e-05]
Epoch: 102, Avg Train Loss: 0.4237701858929021, Avg Val Loss: 0.5595318749993147, LR: [9.108762941160993e-05]
Epoch: 103, Avg Train Loss: 0.42321004111113336, Avg Val Loss: 0.5597196921498, LR: [9.090879291050064e-05]
Epoch: 104, Avg Train Loss: 0.4225431943216505, Avg Val Loss: 0.5594742901905806, LR: [9.072836113943817e-05]
Epoch: 105, Avg Train Loss: 0.42193813296895116, Avg Val Loss: 0.5600301874373963, LR: [9.054634122155992e-05]
Epoch: 106, Avg Train Loss: 0.42116972137497355, Avg Val Loss: 0.5597215110432364, LR: [9.036274034270054e-05]
Epoch: 107, Avg Train Loss: 0.4205899218276805, Avg Val Loss: 0.5604522968837601, LR: [9.017756575110841e-05]
Epoch: 108, Avg Train Loss: 0.4199755330845766, Avg Val Loss: 0.5606358597378531, LR: [8.999082475715928e-05]
Epoch: 109, Avg Train Loss: 0.41918220196553485, Avg Val Loss: 0.5600873483512216, LR: [8.980252473306786e-05]
Epoch: 110, Avg Train Loss: 0.41867344826087916, Avg Val Loss: 0.5612991147650455, LR: [8.961267311259669e-05]
Epoch: 111, Avg Train Loss: 0.41815673022405897, Avg Val Loss: 0.5608458676618968, LR: [8.942127739076266e-05]
Epoch: 112, Avg Train Loss: 0.41740503143919033, Avg Val Loss: 0.5608730604072769, LR: [8.922834512354113e-05]
Epoch: 113, Avg Train Loss: 0.4168754666374138, Avg Val Loss: 0.5614490899259221, LR: [8.90338839275677e-05]
Epoch: 114, Avg Train Loss: 0.41622970164328055, Avg Val Loss: 0.5612202048777583, LR: [8.883790147983737e-05]
Epoch: 115, Avg Train Loss: 0.4155874113499731, Avg Val Loss: 0.5612258282964101, LR: [8.864040551740159e-05]
Epoch: 116, Avg Train Loss: 0.41515142424101836, Avg Val Loss: 0.5616559374356223, LR: [8.844140383706285e-05]
Epoch: 117, Avg Train Loss: 0.4146303426412958, Avg Val Loss: 0.5609106699863594, LR: [8.824090429506671e-05]
Epoch: 118, Avg Train Loss: 0.4139469094905506, Avg Val Loss: 0.5616115744480353, LR: [8.803891480679177e-05]
Epoch: 119, Avg Train Loss: 0.41341082013016395, Avg Val Loss: 0.5617278379475523, LR: [8.783544334643719e-05]
Epoch: 120, Avg Train Loss: 0.4128887453974335, Avg Val Loss: 0.5626107714847176, LR: [8.763049794670779e-05]
Epoch: 121, Avg Train Loss: 0.41223271554163915, Avg Val Loss: 0.5628098841317876, LR: [8.742408669849706e-05]
Epoch: 122, Avg Train Loss: 0.4117547857556055, Avg Val Loss: 0.5622363779954092, LR: [8.721621775056763e-05]
Epoch: 123, Avg Train Loss: 0.4111144605110838, Avg Val Loss: 0.5624314835090599, LR: [8.700689930922965e-05]
Epoch: 124, Avg Train Loss: 0.410656821479276, Avg Val Loss: 0.5630585147354179, LR: [8.679613963801677e-05]
Epoch: 125, Avg Train Loss: 0.410084323783666, Avg Val Loss: 0.5632103201514946, LR: [8.658394705735991e-05]
Epoch: 126, Avg Train Loss: 0.409521904621967, Avg Val Loss: 0.5628469241950327, LR: [8.637032994425885e-05]
Epoch: 127, Avg Train Loss: 0.40901377584359316, Avg Val Loss: 0.5636755420181327, LR: [8.615529673195142e-05]
Epoch: 128, Avg Train Loss: 0.40851859790024253, Avg Val Loss: 0.563526663059246, LR: [8.593885590958068e-05]
Epoch: 129, Avg Train Loss: 0.40795277300115473, Avg Val Loss: 0.5636178454953039, LR: [8.572101602185968e-05]
Epoch: 130, Avg Train Loss: 0.40754682600081593, Avg Val Loss: 0.563415304569903, LR: [8.550178566873414e-05]
Epoch: 131, Avg Train Loss: 0.40706284412639, Avg Val Loss: 0.5642044820233495, LR: [8.528117350504308e-05]
Epoch: 132, Avg Train Loss: 0.40654982939637785, Avg Val Loss: 0.5641016525898627, LR: [8.505918824017695e-05]
Epoch: 133, Avg Train Loss: 0.4059530841488869, Avg Val Loss: 0.564414366514621, LR: [8.48358386377339e-05]
Epoch: 134, Avg Train Loss: 0.4055615710248009, Avg Val Loss: 0.5643527646978458, LR: [8.46111335151738e-05]
Epoch: 135, Avg Train Loss: 0.40499716109623624, Avg Val Loss: 0.5644881233959617, LR: [8.438508174347015e-05]
Epoch: 136, Avg Train Loss: 0.40448739487144036, Avg Val Loss: 0.564216197429303, LR: [8.41576922467598e-05]
Epoch: 137, Avg Train Loss: 0.40409090386678503, Avg Val Loss: 0.5646818453323341, LR: [8.392897400199076e-05]
Epoch: 138, Avg Train Loss: 0.4036015391096852, Avg Val Loss: 0.5646830275506078, LR: [8.369893603856768e-05]
Epoch: 139, Avg Train Loss: 0.40302152585013173, Avg Val Loss: 0.565366940108126, LR: [8.34675874379955e-05]
Epoch: 140, Avg Train Loss: 0.40250089613574774, Avg Val Loss: 0.5654690817682567, LR: [8.32349373335208e-05]
Epoch: 141, Avg Train Loss: 0.4022122404305148, Avg Val Loss: 0.5648874074161172, LR: [8.300099490977137e-05]
Epoch: 142, Avg Train Loss: 0.4017144102515784, Avg Val Loss: 0.5657534082373697, LR: [8.276576940239353e-05]
Epoch: 143, Avg Train Loss: 0.4014051184318569, Avg Val Loss: 0.5652341336428286, LR: [8.252927009768754e-05]
Epoch: 144, Avg Train Loss: 0.40092026697833477, Avg Val Loss: 0.5664031055278169, LR: [8.229150633224096e-05]
Epoch: 145, Avg Train Loss: 0.40039074803315217, Avg Val Loss: 0.5671894882253544, LR: [8.205248749256017e-05]
Epoch: 146, Avg Train Loss: 0.39992076311775643, Avg Val Loss: 0.5659404816384801, LR: [8.181222301469969e-05]
Epoch: 147, Avg Train Loss: 0.39947025859528523, Avg Val Loss: 0.5656406355951122, LR: [8.15707223838897e-05]
Epoch: 148, Avg Train Loss: 0.39895456850052596, Avg Val Loss: 0.5659228826235393, LR: [8.132799513416161e-05]
Epoch: 149, Avg Train Loss: 0.3984642567199525, Avg Val Loss: 0.5670704602481362, LR: [8.108405084797158e-05]
Epoch: 150, Avg Train Loss: 0.39812487542361424, Avg Val Loss: 0.5669374185170004, LR: [8.083889915582238e-05]
Epoch: 151, Avg Train Loss: 0.3976746812738065, Avg Val Loss: 0.5660074931418825, LR: [8.0592549735883e-05]
Epoch: 152, Avg Train Loss: 0.39728758760499644, Avg Val Loss: 0.5675073358232152, LR: [8.034501231360675e-05]
Epoch: 153, Avg Train Loss: 0.3969396201375718, Avg Val Loss: 0.5675927830670409, LR: [8.009629666134721e-05]
Epoch: 154, Avg Train Loss: 0.3963535822410912, Avg Val Loss: 0.5675951523814134, LR: [7.984641259797245e-05]
Epoch: 155, Avg Train Loss: 0.39602923206520035, Avg Val Loss: 0.5678078266912829, LR: [7.959536998847744e-05]
Epoch: 156, Avg Train Loss: 0.39569534318957755, Avg Val Loss: 0.5667813811711446, LR: [7.934317874359453e-05]
Epoch: 157, Avg Train Loss: 0.3952511836752794, Avg Val Loss: 0.5675383251227305, LR: [7.908984881940225e-05]
Epoch: 158, Avg Train Loss: 0.3949095897313302, Avg Val Loss: 0.5673349142193557, LR: [7.883539021693224e-05]
Epoch: 159, Avg Train Loss: 0.3944170323390694, Avg Val Loss: 0.5682860250006655, LR: [7.857981298177445e-05]
Epoch: 160, Avg Train Loss: 0.3941810347262586, Avg Val Loss: 0.5686239978510462, LR: [7.832312720368047e-05]
Epoch: 161, Avg Train Loss: 0.393575200187047, Avg Val Loss: 0.5679934186611822, LR: [7.806534301616531e-05]
Epoch: 162, Avg Train Loss: 0.39318822696990985, Avg Val Loss: 0.5683657811906285, LR: [7.78064705961073e-05]
Epoch: 163, Avg Train Loss: 0.39281081709930793, Avg Val Loss: 0.5695286162956033, LR: [7.754652016334632e-05]
Epoch: 164, Avg Train Loss: 0.39239394972756453, Avg Val Loss: 0.5685224914384222, LR: [7.728550198028036e-05]
Epoch: 165, Avg Train Loss: 0.39213348536031933, Avg Val Loss: 0.5694246493175834, LR: [7.702342635146033e-05]
Epoch: 166, Avg Train Loss: 0.391693999372419, Avg Val Loss: 0.5690089128093567, LR: [7.676030362318333e-05]
Epoch: 167, Avg Train Loss: 0.3913008802037089, Avg Val Loss: 0.5695711882885345, LR: [7.649614418308414e-05]
Epoch: 168, Avg Train Loss: 0.3910354077890404, Avg Val Loss: 0.5689678797107971, LR: [7.623095845972511e-05]
Epoch: 169, Avg Train Loss: 0.39054817209021186, Avg Val Loss: 0.5693741193907466, LR: [7.596475692218458e-05]
Epoch: 170, Avg Train Loss: 0.3902462763498857, Avg Val Loss: 0.570214150254122, LR: [7.569755007964338e-05]
Epoch: 171, Avg Train Loss: 0.3898916834750535, Avg Val Loss: 0.5703707265401791, LR: [7.542934848097015e-05]
Epoch: 172, Avg Train Loss: 0.3895084283245366, Avg Val Loss: 0.5704251645567888, LR: [7.516016271430479e-05]
Epoch: 173, Avg Train Loss: 0.389083028181874, Avg Val Loss: 0.5701960727364241, LR: [7.489000340664043e-05]
Epoch: 174, Avg Train Loss: 0.38889556697649297, Avg Val Loss: 0.5701315950847672, LR: [7.461888122340395e-05]
Epoch: 175, Avg Train Loss: 0.3885027012242357, Avg Val Loss: 0.5693679259803719, LR: [7.43468068680349e-05]
Epoch: 176, Avg Train Loss: 0.38807418223803364, Avg Val Loss: 0.5708550210603459, LR: [7.407379108156299e-05]
Epoch: 177, Avg Train Loss: 0.3876982554607372, Avg Val Loss: 0.5707771565147979, LR: [7.379984464218397e-05]
Epoch: 178, Avg Train Loss: 0.3874189808659713, Avg Val Loss: 0.572147413225707, LR: [7.35249783648342e-05]
Epoch: 179, Avg Train Loss: 0.3871530463218808, Avg Val Loss: 0.5708557044912479, LR: [7.324920310076367e-05]
Epoch: 180, Avg Train Loss: 0.3867150442828194, Avg Val Loss: 0.5717516736594027, LR: [7.297252973710758e-05]
Epoch: 181, Avg Train Loss: 0.3863193381594469, Avg Val Loss: 0.5725289607000447, LR: [7.269496919645663e-05]
Epoch: 182, Avg Train Loss: 0.3862508213109394, Avg Val Loss: 0.5714551877832699, LR: [7.241653243642564e-05]
Epoch: 183, Avg Train Loss: 0.3857768528010925, Avg Val Loss: 0.5712490847962584, LR: [7.213723044922119e-05]
Epoch: 184, Avg Train Loss: 0.3854302272713904, Avg Val Loss: 0.5719854324282763, LR: [7.18570742612075e-05]
Epoch: 185, Avg Train Loss: 0.3851519137159682, Avg Val Loss: 0.571131402206516, LR: [7.157607493247112e-05]
Epoch: 186, Avg Train Loss: 0.3846791088432297, Avg Val Loss: 0.5724197767094937, LR: [7.129424355638444e-05]
Epoch: 187, Avg Train Loss: 0.3844027957928758, Avg Val Loss: 0.5722961122999172, LR: [7.10115912591676e-05]
Epoch: 188, Avg Train Loss: 0.38406017799110814, Avg Val Loss: 0.5737560791764669, LR: [7.072812919944931e-05]
Epoch: 189, Avg Train Loss: 0.3837923129469052, Avg Val Loss: 0.5723336430009968, LR: [7.044386856782633e-05]
Epoch: 190, Avg Train Loss: 0.3833567588122797, Avg Val Loss: 0.5734660295312276, LR: [7.015882058642168e-05]
Epoch: 191, Avg Train Loss: 0.38314613151627663, Avg Val Loss: 0.5728876812610322, LR: [6.987299650844156e-05]
Epoch: 192, Avg Train Loss: 0.3830093865729664, Avg Val Loss: 0.5732034165821152, LR: [6.958640761773115e-05]
Epoch: 193, Avg Train Loss: 0.382569844365358, Avg Val Loss: 0.5724528207631406, LR: [6.929906522832918e-05]
Epoch: 194, Avg Train Loss: 0.3823118687300937, Avg Val Loss: 0.5726017647398685, LR: [6.901098068402114e-05]
Epoch: 195, Avg Train Loss: 0.38207817753136186, Avg Val Loss: 0.5742876770610581, LR: [6.872216535789157e-05]
Epoch: 196, Avg Train Loss: 0.38170565860425004, Avg Val Loss: 0.5739237434730796, LR: [6.843263065187504e-05]
Epoch: 197, Avg Train Loss: 0.3814554964371223, Avg Val Loss: 0.573651123308612, LR: [6.814238799630593e-05]
Epoch: 198, Avg Train Loss: 0.3812202279694486, Avg Val Loss: 0.5741133614333566, LR: [6.785144884946734e-05]
Epoch: 199, Avg Train Loss: 0.38079786542440375, Avg Val Loss: 0.5745787968535623, LR: [6.755982469713863e-05]
Epoch: 200, Avg Train Loss: 0.38049309482380445, Avg Val Loss: 0.5737987055393037, LR: [6.726752705214197e-05]
Epoch: 201, Avg Train Loss: 0.3802793430898169, Avg Val Loss: 0.5746317231012675, LR: [6.697456745388787e-05]
Epoch: 202, Avg Train Loss: 0.3799299558460028, Avg Val Loss: 0.5743377132568055, LR: [6.66809574679197e-05]
Epoch: 203, Avg Train Loss: 0.3796231808346388, Avg Val Loss: 0.5742442821433207, LR: [6.63867086854569e-05]
Epoch: 204, Avg Train Loss: 0.37943594304996314, Avg Val Loss: 0.5745562461916796, LR: [6.609183272293762e-05]
Epoch: 205, Avg Train Loss: 0.3790966264393945, Avg Val Loss: 0.5758180018670545, LR: [6.579634122155994e-05]
Epoch: 206, Avg Train Loss: 0.3789014483518858, Avg Val Loss: 0.5745436556324988, LR: [6.550024584682236e-05]
Epoch: 207, Avg Train Loss: 0.37846917052359447, Avg Val Loss: 0.575031414062915, LR: [6.520355828806327e-05]
Epoch: 208, Avg Train Loss: 0.37837109329012475, Avg Val Loss: 0.575525777187652, LR: [6.490629025799951e-05]
Epoch: 209, Avg Train Loss: 0.3780808143849618, Avg Val Loss: 0.5752520100799149, LR: [6.460845349226387e-05]
Epoch: 210, Avg Train Loss: 0.377820887419205, Avg Val Loss: 0.5749570905210492, LR: [6.43100597489419e-05]
Epoch: 211, Avg Train Loss: 0.37747693288730966, Avg Val Loss: 0.5760025501608135, LR: [6.401112080810765e-05]
Epoch: 212, Avg Train Loss: 0.37712164581030294, Avg Val Loss: 0.5758690233834965, LR: [6.371164847135864e-05]
Epoch: 213, Avg Train Loss: 0.3769080925303224, Avg Val Loss: 0.5765493861929385, LR: [6.341165456134994e-05]
Epoch: 214, Avg Train Loss: 0.37676085773492773, Avg Val Loss: 0.5765896427060315, LR: [6.311115092132748e-05]
Epoch: 215, Avg Train Loss: 0.37652136901736677, Avg Val Loss: 0.5758116716396309, LR: [6.281014941466036e-05]
Epoch: 216, Avg Train Loss: 0.37617232278919316, Avg Val Loss: 0.5770308806629714, LR: [6.250866192437273e-05]
Epoch: 217, Avg Train Loss: 0.3759584768126145, Avg Val Loss: 0.5775269036759397, LR: [6.220670035267443e-05]
Epoch: 218, Avg Train Loss: 0.37567702943065795, Avg Val Loss: 0.5763015718517189, LR: [6.190427662049129e-05]
Epoch: 219, Avg Train Loss: 0.37539479685496285, Avg Val Loss: 0.5760699772311304, LR: [6.160140266699443e-05]
Epoch: 220, Avg Train Loss: 0.37525145531712445, Avg Val Loss: 0.577557040129355, LR: [6.129809044912892e-05]
Epoch: 221, Avg Train Loss: 0.37491984001797435, Avg Val Loss: 0.5762826645088767, LR: [6.099435194114177e-05]
Epoch: 222, Avg Train Loss: 0.37473272692544185, Avg Val Loss: 0.5773863104765049, LR: [6.069019913410918e-05]
Epoch: 223, Avg Train Loss: 0.374628336524523, Avg Val Loss: 0.5774012627953778, LR: [6.038564403546321e-05]
Epoch: 224, Avg Train Loss: 0.3743394832580136, Avg Val Loss: 0.5772419229239046, LR: [6.008069866851764e-05]
Epoch: 225, Avg Train Loss: 0.3740960798648019, Avg Val Loss: 0.5778923370762024, LR: [5.9775375071993425e-05]
Epoch: 226, Avg Train Loss: 0.37392689228147136, Avg Val Loss: 0.5778421732241998, LR: [5.946968529954336e-05]
Epoch: 227, Avg Train Loss: 0.37359112257875327, Avg Val Loss: 0.578161221123979, LR: [5.916364141927623e-05]
Epoch: 228, Avg Train Loss: 0.37318983545347384, Avg Val Loss: 0.57872167193961, LR: [5.8857255513280384e-05]
Epoch: 229, Avg Train Loss: 0.3731483531724318, Avg Val Loss: 0.578418340809093, LR: [5.85505396771468e-05]
Epoch: 230, Avg Train Loss: 0.37297970234335986, Avg Val Loss: 0.5777956603648896, LR: [5.824350601949149e-05]
Epoch: 231, Avg Train Loss: 0.372620450523396, Avg Val Loss: 0.578097789944289, LR: [5.7936166661477535e-05]
Epoch: 232, Avg Train Loss: 0.3724377053979035, Avg Val Loss: 0.5782681479901373, LR: [5.7628533736336545e-05]
Epoch: 233, Avg Train Loss: 0.3722697540678742, Avg Val Loss: 0.578713707343309, LR: [5.7320619388889645e-05]
Epoch: 234, Avg Train Loss: 0.3719869019297201, Avg Val Loss: 0.5787729148617285, LR: [5.701243577506804e-05]
Epoch: 235, Avg Train Loss: 0.3718746220372167, Avg Val Loss: 0.5788533111175377, LR: [5.670399506143311e-05]
Epoch: 236, Avg Train Loss: 0.37150360005561317, Avg Val Loss: 0.5793353033042001, LR: [5.63953094246961e-05]
Epoch: 237, Avg Train Loss: 0.3713076822366705, Avg Val Loss: 0.5794717818201183, LR: [5.608639105123738e-05]
Epoch: 238, Avg Train Loss: 0.3710117068102642, Avg Val Loss: 0.5785874132505672, LR: [5.5777252136625406e-05]
Epoch: 239, Avg Train Loss: 0.3709123423039407, Avg Val Loss: 0.5792083470169418, LR: [5.5467904885135175e-05]
Epoch: 240, Avg Train Loss: 0.37076651611836386, Avg Val Loss: 0.5793976433976682, LR: [5.51583615092665e-05]
Epoch: 241, Avg Train Loss: 0.37040499953020234, Avg Val Loss: 0.5805628768460241, LR: [5.4848634229261836e-05]
Epoch: 242, Avg Train Loss: 0.37043053030789164, Avg Val Loss: 0.5797137604978032, LR: [5.4538735272623845e-05]
Epoch: 243, Avg Train Loss: 0.37004423800612235, Avg Val Loss: 0.5793374999316628, LR: [5.422867687363271e-05]
Epoch: 244, Avg Train Loss: 0.3698979547201724, Avg Val Loss: 0.5799522353503519, LR: [5.391847127286313e-05]
Epoch: 245, Avg Train Loss: 0.3696150033922119, Avg Val Loss: 0.5795726069433247, LR: [5.3608130716701046e-05]
Epoch: 246, Avg Train Loss: 0.369482426838582, Avg Val Loss: 0.5803911791233245, LR: [5.329766745686024e-05]
Epoch: 247, Avg Train Loss: 0.36934563652224023, Avg Val Loss: 0.5797344521134199, LR: [5.298709374989862e-05]
Epoch: 248, Avg Train Loss: 0.36921447697753496, Avg Val Loss: 0.5802031209368905, LR: [5.267642185673433e-05]
Epoch: 249, Avg Train Loss: 0.36895454386681603, Avg Val Loss: 0.580903975787515, LR: [5.236566404216177e-05]
Epoch: 250, Avg Train Loss: 0.3688114244924208, Avg Val Loss: 0.5804115302429466, LR: [5.2054832574367366e-05]
Epoch: 251, Avg Train Loss: 0.36848195867275396, Avg Val Loss: 0.5812220685853215, LR: [5.174393972444522e-05]
Epoch: 252, Avg Train Loss: 0.3684155422481845, Avg Val Loss: 0.5818567971983356, LR: [5.143299776591272e-05]
Epoch: 253, Avg Train Loss: 0.3681702027306578, Avg Val Loss: 0.5806898272442008, LR: [5.112201897422597e-05]
Epoch: 254, Avg Train Loss: 0.36804835702917066, Avg Val Loss: 0.5812540889500144, LR: [5.0811015626295185e-05]
Epoch: 255, Avg Train Loss: 0.36780323617111965, Avg Val Loss: 0.5811078975538532, LR: [5.050000000000001e-05]
Epoch: 256, Avg Train Loss: 0.36754511636730675, Avg Val Loss: 0.5807761545190792, LR: [5.018898437370484e-05]
Epoch: 257, Avg Train Loss: 0.36737667458597806, Avg Val Loss: 0.5808748959186311, LR: [4.987798102577405e-05]
Epoch: 258, Avg Train Loss: 0.36723999202221674, Avg Val Loss: 0.5811644575434055, LR: [4.956700223408729e-05]
Epoch: 259, Avg Train Loss: 0.3669440325161724, Avg Val Loss: 0.5810023152423714, LR: [4.92560602755548e-05]
Epoch: 260, Avg Train Loss: 0.3667603915132288, Avg Val Loss: 0.5817545473932506, LR: [4.894516742563266e-05]
Epoch: 261, Avg Train Loss: 0.3667645400917298, Avg Val Loss: 0.5815545149786981, LR: [4.8634335957838245e-05]
Epoch: 262, Avg Train Loss: 0.3666116779691508, Avg Val Loss: 0.5816385036338113, LR: [4.832357814326571e-05]
Epoch: 263, Avg Train Loss: 0.3663281671743779, Avg Val Loss: 0.5816896265138409, LR: [4.8012906250101425e-05]
Epoch: 264, Avg Train Loss: 0.36620023061023377, Avg Val Loss: 0.5816355206652316, LR: [4.77023325431398e-05]
Epoch: 265, Avg Train Loss: 0.3660742879300729, Avg Val Loss: 0.5828437107408831, LR: [4.739186928329901e-05]
Epoch: 266, Avg Train Loss: 0.36588099967135945, Avg Val Loss: 0.5827812231824308, LR: [4.7081528727136934e-05]
Epoch: 267, Avg Train Loss: 0.36556127124349297, Avg Val Loss: 0.5826433070762429, LR: [4.677132312636734e-05]
Epoch: 268, Avg Train Loss: 0.3655094570195264, Avg Val Loss: 0.5826514469768235, LR: [4.646126472737622e-05]
Epoch: 269, Avg Train Loss: 0.3653613830201934, Avg Val Loss: 0.5825568952722225, LR: [4.6151365770738234e-05]
Epoch: 270, Avg Train Loss: 0.365103233235512, Avg Val Loss: 0.5819074164131682, LR: [4.584163849073356e-05]
Epoch: 271, Avg Train Loss: 0.365054065169124, Avg Val Loss: 0.5824455886543868, LR: [4.553209511486489e-05]
Epoch: 272, Avg Train Loss: 0.3649198594640269, Avg Val Loss: 0.5827059536399004, LR: [4.522274786337465e-05]
Epoch: 273, Avg Train Loss: 0.3646999545473488, Avg Val Loss: 0.5830573626977955, LR: [4.491360894876267e-05]
Epoch: 274, Avg Train Loss: 0.3645432593000572, Avg Val Loss: 0.5829645562433673, LR: [4.4604690575303974e-05]
Epoch: 275, Avg Train Loss: 0.36428276516768676, Avg Val Loss: 0.583431018267325, LR: [4.429600493856696e-05]
Epoch: 276, Avg Train Loss: 0.3643110592589638, Avg Val Loss: 0.5831186936762994, LR: [4.398756422493203e-05]
Epoch: 277, Avg Train Loss: 0.36408015988168274, Avg Val Loss: 0.5841104261532515, LR: [4.367938061111043e-05]
Epoch: 278, Avg Train Loss: 0.3639016244123414, Avg Val Loss: 0.5824740154895478, LR: [4.3371466263663525e-05]
Epoch: 279, Avg Train Loss: 0.36376201355838206, Avg Val Loss: 0.583745325694303, LR: [4.306383333852253e-05]
Epoch: 280, Avg Train Loss: 0.3636826122411179, Avg Val Loss: 0.5834987873802642, LR: [4.275649398050858e-05]
Epoch: 281, Avg Train Loss: 0.3635447119854119, Avg Val Loss: 0.5837971822706287, LR: [4.244946032285327e-05]
Epoch: 282, Avg Train Loss: 0.3633773168414102, Avg Val Loss: 0.584083197419039, LR: [4.214274448671968e-05]
Epoch: 283, Avg Train Loss: 0.36321188249828457, Avg Val Loss: 0.5841037794025596, LR: [4.183635858072385e-05]
Epoch: 284, Avg Train Loss: 0.3630762689273118, Avg Val Loss: 0.5850928848732018, LR: [4.153031470045671e-05]
Epoch: 285, Avg Train Loss: 0.36283634657331304, Avg Val Loss: 0.5844261614148488, LR: [4.122462492800664e-05]
Epoch: 286, Avg Train Loss: 0.36269011642715066, Avg Val Loss: 0.5839397981614172, LR: [4.0919301331482436e-05]
